Sample in Buffer,Sample in Window,TRIGGER,ADC_data_valid,IF_out[23:0],filt_sec_3_out[33:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,UNSIGNED,SIGNED
3155,3155,0,0,1266624,-25953697
3156,3156,0,0,1266624,-25953697
3157,3157,0,0,1266624,-25953697
3158,3158,0,1,2487394,-25953697
3159,3159,0,0,2487394,-25953697
3160,3160,0,0,2487394,-25953697
3161,3161,0,0,2542694,-25953697
3162,3162,0,0,2542694,-25953697
3163,3163,0,0,2597994,-22562857
3164,3164,0,0,2597994,-22562857
3165,3165,0,0,2597994,-22562857
3166,3166,0,0,2653294,-22562857
3167,3167,0,0,2653294,-22562857
3168,3168,0,1,4133477,-22562857
3169,3169,0,0,4217904,-22562857
3170,3170,0,0,4217904,-22562857
3171,3171,0,0,4304054,-22562857
3172,3172,0,0,4304054,-22562857
3173,3173,0,0,4304054,-17316532
3174,3174,0,0,4388481,-17316532
3175,3175,0,0,4388481,-17316532
3176,3176,0,0,4388481,-17316532
3177,3177,0,0,4472908,-17316532
3178,3178,0,1,6004548,-17316532
3179,3179,0,0,6004548,-17316532
3180,3180,0,0,6115572,-17316532
3181,3181,0,0,6115572,-17316532
3182,3182,0,0,6226596,-17316532
3183,3183,0,0,6226596,-10646178
3184,3184,0,0,6226596,-10646178
3185,3185,0,0,6337620,-10646178
3186,3186,0,0,6337620,-10646178
3187,3187,0,0,6337620,-10646178
3188,3188,0,1,7850979,-10646178
3189,3189,0,0,7850979,-10646178
3190,3190,0,0,7983378,-10646178
3191,3191,0,0,7983378,-10646178
3192,3192,0,0,7983378,-10646178
3193,3193,0,0,8112960,-3100348
3194,3194,0,0,8112960,-3100348
3195,3195,0,0,8112960,-3100348
3196,3196,0,0,8242542,-3100348
3197,3197,0,0,8242542,-3100348
3198,3198,0,1,9435896,-3100348
3199,3199,0,0,9435896,-3100348
3200,3200,0,0,9435896,-3100348
3201,3201,0,0,9578816,-3100348
3202,3202,0,0,9578816,-3100348
3203,3203,0,0,9578816,4700415
3204,3204,0,0,9718560,4700415
3205,3205,0,0,9718560,4700415
3206,3206,0,0,9858304,4700415
3207,3207,0,0,9858304,4700415
3208,3208,0,1,10255616,4700415
3209,3209,0,0,10397688,4700415
3210,3210,0,0,10397688,4700415
3211,3211,0,0,10397688,4700415
3212,3212,0,0,10536456,4700415
3213,3213,0,0,10536456,12114611
3214,3214,0,0,10536456,12114611
3215,3215,0,0,10671920,12114611
3216,3216,0,0,10671920,12114611
3217,3217,0,0,10807384,12114611
3218,3218,0,1,10362528,12114611
3219,3219,0,0,10362528,12114611
3220,3220,0,0,10489248,12114611
3221,3221,0,0,10489248,12114611
3222,3222,0,0,10489248,12114611
3223,3223,0,0,10615968,18532541
3224,3224,0,0,10615968,18532541
3225,3225,0,0,10736352,18532541
3226,3226,0,0,10736352,18532541
3227,3227,0,0,10736352,18532541
3228,3228,0,1,9849198,18532541
3229,3229,0,0,9849198,18532541
3230,3230,0,0,9849198,18532541
3231,3231,0,0,9955536,18532541
3232,3232,0,0,9955536,18532541
3233,3233,0,0,10059000,23426436
3234,3234,0,0,10059000,23426436
3235,3235,0,0,10059000,23426436
3236,3236,0,0,10159590,23426436
3237,3237,0,0,10159590,23426436
3238,3238,0,1,8395625,23426436
3239,3239,0,0,8476375,23426436
3240,3240,0,0,8476375,23426436
3241,3241,0,0,8554750,23426436
3242,3242,0,0,8554750,23426436
3243,3243,0,0,8554750,26393861
3244,3244,0,0,8633125,26393861
3245,3245,0,0,8633125,26393861
3246,3246,0,0,8633125,26393861
3247,3247,0,0,8706750,26393861
3248,3248,0,1,6521814,26393861
3249,3249,0,0,6521814,26393861
3250,3250,0,0,6576963,26393861
3251,3251,0,0,6576963,26393861
3252,3252,0,0,6628554,26393861
3253,3253,0,0,6628554,27190802
3254,3254,0,0,6628554,27190802
3255,3255,0,0,6678366,27190802
3256,3256,0,0,6678366,27190802
3257,3257,0,0,6678366,27190802
3258,3258,0,1,4379556,27190802
3259,3259,0,0,4379556,27190802
3260,3260,0,0,4409664,27190802
3261,3261,0,0,4409664,27190802
3262,3262,0,0,4409664,27190802
3263,3263,0,0,4438614,25751729
3264,3264,0,0,4438614,25751729
3265,3265,0,0,4438614,25751729
3266,3266,0,0,4466406,25751729
3267,3267,0,0,4466406,25751729
3268,3268,0,1,2436640,25751729
3269,3269,0,0,2436640,25751729
3270,3270,0,0,2436640,25751729
3271,3271,0,0,2450456,25751729
3272,3272,0,0,2450456,25751729
3273,3273,0,0,2450456,22194984
3274,3274,0,0,2463644,22194984
3275,3275,0,0,2463644,22194984
3276,3276,0,0,2476204,22194984
3277,3277,0,0,2476204,22194984
3278,3278,0,1,934491,22194984
3279,3279,0,0,938757,22194984
3280,3280,0,0,938757,22194984
3281,3281,0,0,938757,22194984
3282,3282,0,0,943023,22194984
3283,3283,0,0,943023,16813048
3284,3284,0,0,943023,16813048
3285,3285,0,0,946815,16813048
3286,3286,0,0,946815,16813048
3287,3287,0,0,950370,16813048
3288,3288,0,1,172430,16813048
3289,3289,0,0,172430,16813048
3290,3290,0,0,173032,16813048
3291,3291,0,0,173032,16813048
3292,3292,0,0,173032,16813048
3293,3293,0,0,173548,10048487
3294,3294,0,0,173548,10048487
3295,3295,0,0,174064,10048487
3296,3296,0,0,174064,10048487
3297,3297,0,0,174064,10048487
3298,3298,0,1,393626,10048487
3299,3299,0,0,393626,10048487
3300,3300,0,0,393626,10048487
3301,3301,0,0,394499,10048487
3302,3302,0,0,394499,10048487
3303,3303,0,0,395178,2457562
3304,3304,0,0,395178,2457562
3305,3305,0,0,395178,2457562
3306,3306,0,0,395857,2457562
3307,3307,0,0,395857,2457562
3308,3308,0,1,1391621,2457562
3309,3309,0,0,1393326,2457562
3310,3310,0,0,1393326,2457562
3311,3311,0,0,1393326,2457562
3312,3312,0,0,1394690,2457562
3313,3313,0,0,1394690,-5335511
3314,3314,0,0,1395713,-5335511
3315,3315,0,0,1395713,-5335511
3316,3316,0,0,1395713,-5335511
3317,3317,0,0,1396395,-5335511
3318,3318,0,1,3218670,-5335511
3319,3319,0,0,3218670,-5335511
3320,3320,0,0,3218670,-5335511
3321,3321,0,0,3218670,-5335511
3322,3322,0,0,3217884,-5335511
3323,3323,0,0,3217884,-12689890
3324,3324,0,0,3217884,-12689890
3325,3325,0,0,3216312,-12689890
3326,3326,0,0,3216312,-12689890
3327,3327,0,0,3216312,-12689890
3328,3328,0,1,5526976,-12689890
3329,3329,0,0,5526976,-12689890
3330,3330,0,0,5521568,-12689890
3331,3331,0,0,5521568,-12689890
3332,3332,0,0,5521568,-12689890
3333,3333,0,0,5513456,-19000802
3334,3334,0,0,5513456,-19000802
3335,3335,0,0,5513456,-19000802
3336,3336,0,0,5503992,-19000802
3337,3337,0,0,5503992,-19000802
3338,3338,0,1,8038698,-19000802
3339,3339,0,0,8038698,-19000802
3340,3340,0,0,8038698,-19000802
3341,3341,0,0,8020887,-19000802
3342,3342,0,0,8020887,-19000802
3343,3343,0,0,8020887,-23749273
3344,3344,0,0,7999118,-23749273
3345,3345,0,0,7999118,-23749273
3346,3346,0,0,7999118,-23749273
3347,3347,0,0,7975370,-23749273
3348,3348,0,1,10264410,-23749273
3349,3349,0,0,10231299,-23749273
3350,3350,0,0,10231299,-23749273
3351,3351,0,0,10231299,-23749273
3352,3352,0,0,10193094,-23749273
3353,3353,0,0,10193094,-26544801
3354,3354,0,0,10193094,-26544801
3355,3355,0,0,10154889,-26544801
3356,3356,0,0,10154889,-26544801
3357,3357,0,0,10111590,-26544801
3358,3358,0,1,11870300,-26544801
3359,3359,0,0,11870300,-26544801
3360,3360,0,0,11816480,-26544801
3361,3361,0,0,11816480,-26544801
3362,3362,0,0,11816480,-26544801
3363,3363,0,0,11759670,-27157470
3364,3364,0,0,11759670,-27157470
3365,3365,0,0,11699870,-27157470
3366,3366,0,0,11699870,-27157470
3367,3367,0,0,11699870,-27157470
3368,3368,0,1,12634077,-27157470
3369,3369,0,0,12634077,-27157470
3370,3370,0,0,12634077,-27157470
3371,3371,0,0,12562643,-27157470
3372,3372,0,0,12562643,-27157470
3373,3373,0,0,12484715,-25536861
3374,3374,0,0,12484715,-25536861
3375,3375,0,0,12484715,-25536861
3376,3376,0,0,12406787,-25536861
3377,3377,0,0,12406787,-25536861
3378,3378,0,1,12586374,-25536861
3379,3379,0,0,12500730,-25536861
3380,3380,0,0,12500730,-25536861
3381,3381,0,0,12500730,-25536861
3382,3382,0,0,12411792,-25536861
3383,3383,0,0,12411792,-21816202
3384,3384,0,0,12319560,-21816202
3385,3385,0,0,12319560,-21816202
3386,3386,0,0,12319560,-21816202
3387,3387,0,0,12224034,-21816202
3388,3388,0,1,11541210,-21816202
3389,3389,0,0,11541210,-21816202
3390,3390,0,0,11447910,-21816202
3391,3391,0,0,11447910,-21816202
3392,3392,0,0,11354610,-21816202
3393,3393,0,0,11354610,-16301417
3394,3394,0,0,11354610,-16301417
3395,3395,0,0,11255090,-16301417
3396,3396,0,0,11255090,-16301417
3397,3397,0,0,11255090,-16301417
3398,3398,0,1,9649926,-16301417
3399,3399,0,0,9649926,-16301417
3400,3400,0,0,9558432,-16301417
3401,3401,0,0,9558432,-16301417
3402,3402,0,0,9558432,-16301417
3403,3403,0,0,9464247,-9445974
3404,3404,0,0,9464247,-9445974
3405,3405,0,0,9464247,-9445974
3406,3406,0,0,9370062,-9445974
3407,3407,0,0,9370062,-9445974
3408,3408,0,1,7441034,-9445974
3409,3409,0,0,7361965,-9445974
3410,3410,0,0,7361965,-9445974
3411,3411,0,0,7282896,-9445974
3412,3412,0,0,7282896,-9445974
3413,3413,0,0,7282896,-1813602
3414,3414,0,0,7201690,-1813602
3415,3415,0,0,7201690,-1813602
3416,3416,0,0,7201690,-1813602
3417,3417,0,0,7118347,-1813602
3418,3418,0,1,5073113,-1813602
3419,3419,0,0,5012193,-1813602
3420,3420,0,0,5012193,-1813602
3421,3421,0,0,5012193,-1813602
3422,3422,0,0,4951273,-1813602
3423,3423,0,0,4951273,5968064
3424,3424,0,0,4951273,5968064
3425,3425,0,0,4888830,5968064
3426,3426,0,0,4888830,5968064
3427,3427,0,0,4824864,5968064
3428,3428,0,1,2905056,5968064
3429,3429,0,0,2905056,5968064
3430,3430,0,0,2865625,5968064
3431,3431,0,0,2865625,5968064
3432,3432,0,0,2865625,5968064
3433,3433,0,0,2826194,13259092
3434,3434,0,0,2826194,13259092
3435,3435,0,0,2785846,13259092
3436,3436,0,0,2785846,13259092
3437,3437,0,0,2785846,13259092
3438,3438,0,1,1311372,13259092
3439,3439,0,0,1311372,13259092
3440,3440,0,0,1311372,13259092
3441,3441,0,0,1291662,13259092
3442,3442,0,0,1291662,13259092
3443,3443,0,0,1291662,19459880
3444,3444,0,0,1271514,19459880
3445,3445,0,0,1271514,19459880
3446,3446,0,0,1251366,19459880
3447,3447,0,0,1251366,19459880
3448,3448,0,1,308556,19459880
3449,3449,0,0,303588,19459880
3450,3450,0,0,303588,19459880
3451,3451,0,0,303588,19459880
3452,3452,0,0,298512,19459880
3453,3453,0,0,298512,24060466
3454,3454,0,0,293328,24060466
3455,3455,0,0,293328,24060466
3456,3456,0,0,293328,24060466
3457,3457,0,0,288144,24060466
3458,3458,0,1,88044,24060466
3459,3459,0,0,88044,24060466
3460,3460,0,0,86460,24060466
3461,3461,0,0,86460,24060466
3462,3462,0,0,84843,24060466
3463,3463,0,0,84843,26682468
3464,3464,0,0,84843,26682468
3465,3465,0,0,83226,26682468
3466,3466,0,0,83226,26682468
3467,3467,0,0,83226,26682468
3468,3468,0,1,380842,26682468
3469,3469,0,0,380842,26682468
3470,3470,0,0,373296,26682468
3471,3471,0,0,373296,26682468
3472,3472,0,0,373296,26682468
3473,3473,0,0,365596,27110210
3474,3474,0,0,365596,27110210
3475,3475,0,0,365596,27110210
3476,3476,0,0,357896,27110210
3477,3477,0,0,357896,27110210
3478,3478,0,1,1157352,27110210
3479,3479,0,0,1132452,27110210
3480,3480,0,0,1132452,27110210
3481,3481,0,0,1107552,27110210
3482,3482,0,0,1107552,27110210
3483,3483,0,0,1107552,25308462
3484,3484,0,0,1082652,25308462
3485,3485,0,0,1082652,25308462
3486,3486,0,0,1082652,25308462
3487,3487,0,0,1057254,25308462
3488,3488,0,1,2148476,25308462
3489,3489,0,0,2097876,25308462
3490,3490,0,0,2097876,25308462
3491,3491,0,0,2097876,25308462
3492,3492,0,0,2046264,25308462
3493,3493,0,0,2046264,21425346
3494,3494,0,0,2046264,21425346
3495,3495,0,0,1995664,21425346
3496,3496,0,0,1995664,21425346
3497,3497,0,0,1944052,21425346
3498,3498,0,1,3102415,21425346
3499,3499,0,0,3102415,21425346
3500,3500,0,0,3021665,21425346
3501,3501,0,0,3021665,21425346
3502,3502,0,0,3021665,21425346
3503,3503,0,0,2940915,15780162
3504,3504,0,0,2940915,15780162
3505,3505,0,0,2860165,15780162
3506,3506,0,0,2860165,15780162
3507,3507,0,0,2860165,15780162
3508,3508,0,1,3832667,15780162
3509,3509,0,0,3832667,15780162
3510,3510,0,0,3832667,15780162
3511,3511,0,0,3721317,15780162
3512,3512,0,0,3721317,15780162
3513,3513,0,0,3721317,8837129
3514,3514,0,0,3612194,8837129
3515,3515,0,0,3612194,8837129
3516,3516,0,0,3503071,8837129
3517,3517,0,0,3503071,8837129
3518,3518,0,1,4338334,8837129
3519,3519,0,0,4203192,8837129
3520,3520,0,0,4203192,8837129
3521,3521,0,0,4203192,8837129
3522,3522,0,0,4068050,8837129
3523,3523,0,0,4068050,1167215
3524,3524,0,0,3935666,1167215
3525,3525,0,0,3935666,1167215
3526,3526,0,0,3935666,1167215
3527,3527,0,0,3803282,1167215
3528,3528,0,1,4320407,1167215
3529,3529,0,0,4320407,1167215
3530,3530,0,0,4170023,1167215
3531,3531,0,0,4170023,1167215
3532,3532,0,0,4022772,1167215
3533,3533,0,0,4022772,-6598818
3534,3534,0,0,4022772,-6598818
3535,3535,0,0,3878654,-6598818
3536,3536,0,0,3878654,-6598818
3537,3537,0,0,3878654,-6598818
3538,3538,0,1,3928832,-6598818
3539,3539,0,0,3928832,-6598818
3540,3540,0,0,3928832,-6598818
3541,3541,0,0,3777216,-6598818
3542,3542,0,0,3777216,-6598818
3543,3543,0,0,3628896,-13822289
3544,3544,0,0,3628896,-13822289
3545,3545,0,0,3628896,-13822289
3546,3546,0,0,3483872,-13822289
3547,3547,0,0,3483872,-13822289
3548,3548,0,1,3409882,-13822289
3549,3549,0,0,3267938,-13822289
3550,3550,0,0,3267938,-13822289
3551,3551,0,0,3129220,-13822289
3552,3552,0,0,3129220,-13822289
3553,3553,0,0,3129220,-19909126
3554,3554,0,0,2990502,-19909126
3555,3555,0,0,2990502,-19909126
3556,3556,0,0,2990502,-19909126
3557,3557,0,0,2855010,-19909126
3558,3558,0,1,2606325,-19909126
3559,3559,0,0,2485580,-19909126
3560,3560,0,0,2485580,-19909126
3561,3561,0,0,2485580,-19909126
3562,3562,0,0,2367780,-19909126
3563,3563,0,0,2367780,-24358725
3564,3564,0,0,2367780,-24358725
3565,3565,0,0,2249980,-24358725
3566,3566,0,0,2249980,-24358725
3567,3567,0,0,2135125,-24358725
3568,3568,0,1,1790750,-24358725
3569,3569,0,0,1790750,-24358725
3570,3570,0,0,1696890,-24358725
3571,3571,0,0,1696890,-24358725
3572,3572,0,0,1696890,-24358725
3573,3573,0,0,1605500,-26805122
3574,3574,0,0,1605500,-26805122
3575,3575,0,0,1605500,-26805122
3576,3576,0,0,1514110,-26805122
3577,3577,0,0,1514110,-26805122
3578,3578,0,1,1087796,-26805122
3579,3579,0,0,1087796,-26805122
3580,3580,0,0,1087796,-26805122
3581,3581,0,0,1021926,-26805122
3582,3582,0,0,1021926,-26805122
3583,3583,0,0,1021926,-27047096
3584,3584,0,0,957938,-27047096
3585,3585,0,0,957938,-27047096
3586,3586,0,0,895832,-27047096
3587,3587,0,0,895832,-27047096
3588,3588,0,1,599284,-27047096
3589,3589,0,0,558996,-27047096
3590,3590,0,0,558996,-27047096
3591,3591,0,0,558996,-27047096
3592,3592,0,0,521226,-27047096
3593,3593,0,0,521226,-25064718
3594,3594,0,0,483456,-25064718
3595,3595,0,0,483456,-25064718
3596,3596,0,0,483456,-25064718
3597,3597,0,0,446945,-25064718
3598,3598,0,1,246370,-25064718
3599,3599,0,0,246370,-25064718
3600,3600,0,0,226938,-25064718
3601,3601,0,0,226938,-25064718
3602,3602,0,0,208200,-25064718
3603,3603,0,0,208200,-21020994
3604,3604,0,0,208200,-21020994
3605,3605,0,0,190156,-21020994
3606,3606,0,0,190156,-21020994
3607,3607,0,0,190156,-21020994
3608,3608,0,1,70000,-21020994
3609,3609,0,0,70000,-21020994
3610,3610,0,0,70000,-21020994
3611,3611,0,0,63280,-21020994
3612,3612,0,0,63280,-21020994
3613,3613,0,0,57120,-15248461
3614,3614,0,0,57120,-15248461
3615,3615,0,0,57120,-15248461
3616,3616,0,0,50960,-15248461
3617,3617,0,0,50960,-15248461
3618,3618,0,1,9828,-15248461
3619,3619,0,0,8748,-15248461
3620,3620,0,0,8748,-15248461
3621,3621,0,0,7722,-15248461
3622,3622,0,0,7722,-15248461
3623,3623,0,0,7722,-8221840
3624,3624,0,0,6750,-8221840
3625,3625,0,0,6750,-8221840
3626,3626,0,0,6750,-8221840
3627,3627,0,0,5832,-8221840
3628,3628,0,1,4428,-8221840
3629,3629,0,0,3813,-8221840
3630,3630,0,0,3813,-8221840
3631,3631,0,0,3813,-8221840
3632,3632,0,0,3198,-8221840
3633,3633,0,0,3198,-518991
3634,3634,0,0,3198,-518991
3635,3635,0,0,2665,-518991
3636,3636,0,0,2665,-518991
3637,3637,0,0,2173,-518991
3638,3638,0,1,14893,-518991
3639,3639,0,0,14893,-518991
3640,3640,0,0,11802,-518991
3641,3641,0,0,11802,-518991
3642,3642,0,0,11802,-518991
3643,3643,0,0,9273,7226605
3644,3644,0,0,9273,7226605
3645,3645,0,0,9273,7226605
3646,3646,0,0,6744,7226605
3647,3647,0,0,6744,7226605
3648,3648,0,1,12172,7226605
3649,3649,0,0,12172,7226605
3650,3650,0,0,12172,7226605
3651,3651,0,0,7876,7226605
3652,3652,0,0,7876,7226605
3653,3653,0,0,7876,14377944
3654,3654,0,0,5012,14377944
3655,3655,0,0,5012,14377944
3656,3656,0,0,2148,14377944
3657,3657,0,0,2148,14377944
3658,3658,0,1,3774,14377944
3659,3659,0,0,1258,14377944
3660,3660,0,0,1258,14377944
3661,3661,0,0,1258,14377944
3662,3662,0,0,0,14377944
3663,3663,0,0,0,20346895
3664,3664,0,0,0,20346895
3665,3665,0,0,0,20346895
3666,3666,0,0,0,20346895
3667,3667,0,0,2516,20346895
3668,3668,0,1,3742,20346895
3669,3669,0,0,3742,20346895
3670,3670,0,0,9355,20346895
3671,3671,0,0,9355,20346895
3672,3672,0,0,9355,20346895
3673,3673,0,0,16839,24642564
3674,3674,0,0,16839,24642564
3675,3675,0,0,26194,24642564
3676,3676,0,0,26194,24642564
3677,3677,0,0,26194,24642564
3678,3678,0,1,51576,24642564
3679,3679,0,0,51576,24642564
3680,3680,0,0,51576,24642564
3681,3681,0,0,68768,24642564
3682,3682,0,0,68768,24642564
3683,3683,0,0,90872,26911664
3684,3684,0,0,90872,26911664
3685,3685,0,0,90872,26911664
3686,3686,0,0,115432,26911664
3687,3687,0,0,115432,26911664
3688,3688,0,1,137945,26911664
3689,3689,0,0,173165,26911664
3690,3690,0,0,173165,26911664
3691,3691,0,0,208385,26911664
3692,3692,0,0,208385,26911664
3693,3693,0,0,208385,26967576
3694,3694,0,0,249475,26967576
3695,3695,0,0,249475,26967576
3696,3696,0,0,249475,26967576
3697,3697,0,0,293500,26967576
3698,3698,0,1,322800,26967576
3699,3699,0,0,374448,26967576
3700,3700,0,0,374448,26967576
3701,3701,0,0,374448,26967576
3702,3702,0,0,432552,26967576
3703,3703,0,0,432552,24805694
3704,3704,0,0,432552,24805694
3705,3705,0,0,490656,24805694
3706,3706,0,0,490656,24805694
3707,3707,0,0,490656,24805694
3708,3708,0,1,567084,24805694
3709,3709,0,0,567084,24805694
3710,3710,0,0,636321,24805694
3711,3711,0,0,636321,24805694
3712,3712,0,0,636321,24805694
3713,3713,0,0,708855,20603804
3714,3714,0,0,708855,20603804
3715,3715,0,0,708855,20603804
3716,3716,0,0,784686,20603804
3717,3717,0,0,784686,20603804
3718,3718,0,1,820584,20603804
3719,3719,0,0,820584,20603804
3720,3720,0,0,820584,20603804
3721,3721,0,0,898884,20603804
3722,3722,0,0,898884,20603804
3723,3723,0,0,898884,14707462
3724,3724,0,0,980316,14707462
3725,3725,0,0,980316,14707462
3726,3726,0,0,1068012,14707462
3727,3727,0,0,1068012,14707462
3728,3728,0,1,944911,14707462
3729,3729,0,0,1022499,14707462
3730,3730,0,0,1022499,14707462
3731,3731,0,0,1022499,14707462
3732,3732,0,0,1102858,14707462
3733,3733,0,0,1102858,7601580
3734,3734,0,0,1188759,7601580
3735,3735,0,0,1188759,7601580
3736,3736,0,0,1188759,7601580
3737,3737,0,0,1274660,7601580
3738,3738,0,1,1030860,7601580
3739,3739,0,0,1030860,7601580
3740,3740,0,0,1104813,7601580
3741,3741,0,0,1104813,7601580
3742,3742,0,0,1104813,7601580
3743,3743,0,0,1178766,-129459
3744,3744,0,0,1178766,-129459
3745,3745,0,0,1254960,-129459
3746,3746,0,0,1254960,-129459
3747,3747,0,0,1254960,-129459
3748,3748,0,1,965090,-129459
3749,3749,0,0,965090,-129459
3750,3750,0,0,965090,-129459
3751,3751,0,0,1023482,-129459
3752,3752,0,0,1023482,-129459
3753,3753,0,0,1083496,-7849861
3754,3754,0,0,1083496,-7849861
3755,3755,0,0,1083496,-7849861
3756,3756,0,0,1145132,-7849861
3757,3757,0,0,1145132,-7849861
3758,3758,0,1,719414,-7849861
3759,3759,0,0,758136,-7849861
3760,3760,0,0,758136,-7849861
3761,3761,0,0,798896,-7849861
3762,3762,0,0,798896,-7849861
3763,3763,0,0,798896,-14924708
3764,3764,0,0,839656,-14924708
3765,3765,0,0,839656,-14924708
3766,3766,0,0,839656,-14924708
3767,3767,0,0,881435,-14924708
3768,3768,0,1,440285,-14924708
3769,3769,0,0,461154,-14924708
3770,3770,0,0,461154,-14924708
3771,3771,0,0,461154,-14924708
3772,3772,0,0,482532,-14924708
3773,3773,0,0,482532,-20772172
3774,3774,0,0,482532,-20772172
3775,3775,0,0,504419,-20772172
3776,3776,0,0,504419,-20772172
3777,3777,0,0,504419,-20772172
3778,3778,0,1,167670,-20772172
3779,3779,0,0,167670,-20772172
3780,3780,0,0,174798,-20772172
3781,3781,0,0,174798,-20772172
3782,3782,0,0,174798,-20772172
3783,3783,0,0,182088,-24911368
3784,3784,0,0,182088,-24911368
3785,3785,0,0,182088,-24911368
3786,3786,0,0,189378,-24911368
3787,3787,0,0,189378,-24911368
3788,3788,0,1,41310,-24911368
3789,3789,0,0,41310,-24911368
3790,3790,0,0,41310,-24911368
3791,3791,0,0,42874,-24911368
3792,3792,0,0,42874,-24911368
3793,3793,0,0,42874,-27001901
3794,3794,0,0,44472,-27001901
3795,3795,0,0,44472,-27001901
3796,3796,0,0,46070,-27001901
3797,3797,0,0,46070,-27001901
3798,3798,0,1,165310,-27001901
3799,3799,0,0,171166,-27001901
3800,3800,0,0,171166,-27001901
3801,3801,0,0,171166,-27001901
3802,3802,0,0,177022,-27001901
3803,3803,0,0,177022,-26871856
3804,3804,0,0,177022,-26871856
3805,3805,0,0,182878,-26871856
3806,3806,0,0,182878,-26871856
3807,3807,0,0,188856,-26871856
3808,3808,0,1,653256,-26871856
3809,3809,0,0,653256,-26871856
3810,3810,0,0,673934,-26871856
3811,3811,0,0,673934,-26871856
3812,3812,0,0,673934,-26871856
3813,3813,0,0,695034,-24531938
3814,3814,0,0,695034,-24531938
3815,3815,0,0,715712,-24531938
3816,3816,0,0,715712,-24531938
3817,3817,0,0,715712,-24531938
3818,3818,0,1,1629018,-24531938
3819,3819,0,0,1629018,-24531938
3820,3820,0,0,1629018,-24531938
3821,3821,0,0,1675668,-24531938
3822,3822,0,0,1675668,-24531938
3823,3823,0,0,1722318,-20174587
3824,3824,0,0,1722318,-20174587
3825,3825,0,0,1722318,-20174587
3826,3826,0,0,1768968,-20174587
3827,3827,0,0,1768968,-20174587
3828,3828,0,1,2855376,-20174587
3829,3829,0,0,2932182,-20174587
3830,3830,0,0,2932182,-20174587
3831,3831,0,0,3007482,-20174587
3832,3832,0,0,3007482,-20174587
3833,3833,0,0,3007482,-14158152
3834,3834,0,0,3082782,-14158152
3835,3835,0,0,3082782,-14158152
3836,3836,0,0,3082782,-14158152
3837,3837,0,0,3084288,-14158152
3838,3838,0,1,4360192,-14158152
3839,3839,0,0,4360192,-14158152
3840,3840,0,0,4466642,-14158152
3841,3841,0,0,4466642,-14158152
3842,3842,0,0,4573092,-14158152
3843,3843,0,0,4573092,-6977416
3844,3844,0,0,4573092,-6977416
3845,3845,0,0,4681671,-6977416
3846,3846,0,0,4681671,-6977416
3847,3847,0,0,4681671,-6977416
3848,3848,0,1,6011577,-6977416
3849,3849,0,0,6011577,-6977416
3850,3850,0,0,6145227,-6977416
3851,3851,0,0,6145227,-6977416
3852,3852,0,0,6145227,-6977416
3853,3853,0,0,6278877,777094
3854,3854,0,0,6278877,777094
3855,3855,0,0,6278877,777094
3856,3856,0,0,6412527,777094
3857,3857,0,0,6412527,777094
3858,3858,0,1,7542288,777094
3859,3859,0,0,7542288,777094
3860,3860,0,0,7542288,777094
3861,3861,0,0,7696338,777094
3862,3862,0,0,7696338,777094
3863,3863,0,0,7696338,8467673
3864,3864,0,0,7847307,8467673
3865,3865,0,0,7847307,8467673
3866,3866,0,0,7998276,8467673
3867,3867,0,0,7998276,8467673
3868,3868,0,1,8525264,8467673
3869,3869,0,0,8682896,8467673
3870,3870,0,0,8682896,8467673
3871,3871,0,0,8682896,8467673
3872,3872,0,0,8840528,8467673
3873,3873,0,0,8840528,15461881
3874,3874,0,0,8840528,15461881
3875,3875,0,0,8998160,15461881
3876,3876,0,0,8998160,15461881
3877,3877,0,0,9152508,15461881
3878,3878,0,1,9029880,15461881
3879,3879,0,0,9029880,15461881
3880,3880,0,0,9182160,15461881
3881,3881,0,0,9182160,15461881
3882,3882,0,0,9182160,15461881
3883,3883,0,0,9331200,21184553
3884,3884,0,0,9331200,21184553
3885,3885,0,0,9480240,21184553
3886,3886,0,0,9480240,21184553
3887,3887,0,0,9480240,21184553
3888,3888,0,1,8930826,21184553
3889,3889,0,0,8930826,21184553
3890,3890,0,0,8930826,21184553
3891,3891,0,0,9066096,21184553
3892,3892,0,0,9066096,21184553
3893,3893,0,0,9198360,25165096
3894,3894,0,0,9198360,25165096
3895,3895,0,0,9198360,25165096
3896,3896,0,0,9330624,25165096
3897,3897,0,0,9330624,25165096
3898,3898,0,1,7952448,25165096
3899,3899,0,0,8062614,25165096
3900,3900,0,0,8062614,25165096
3901,3901,0,0,8170218,25165096
3902,3902,0,0,8170218,25165096
3903,3903,0,0,8170218,27076185
3904,3904,0,0,8275260,27076185
3905,3905,0,0,8275260,27076185
3906,3906,0,0,8275260,27076185
3907,3907,0,0,8380302,27076185
3908,3908,0,1,6489664,27076185
3909,3909,0,0,6489664,27076185
3910,3910,0,0,6569024,27076185
3911,3911,0,0,6569024,27076185
3912,3912,0,0,6648384,27076185
3913,3913,0,0,6648384,26760676
3914,3914,0,0,6648384,26760676
3915,3915,0,0,6723776,26760676
3916,3916,0,0,6723776,26760676
3917,3917,0,0,6723776,26760676
3918,3918,0,1,4643585,26760676
3919,3919,0,0,4643585,26760676
3920,3920,0,0,4693720,26760676
3921,3921,0,0,4693720,26760676
